game_id,game_date,home_team_abbr,away_team_abbr,home_win_pct,home_ppg,home_opp_ppg,home_point_diff,away_win_pct,away_ppg,away_opp_ppg,away_point_diff,win_pct_diff,ppg_diff,point_diff_diff,home_win
22200280,2022-11-25,MIL,CLE,0.5,110.3,111.39999999999999,-1.0999999999999943,0.5,114.7,110.52000000000001,4.179999999999993,0.0,-4.400000000000006,-5.279999999999987,1
22200298,2022-11-27,MIL,DAL,0.5,110.5,111.4,-0.9000000000000057,0.4,103.6,104.19999999999999,-0.5999999999999943,0.09999999999999998,6.900000000000006,-0.30000000000001137,1
22200314,2022-11-30,BOS,MIA,0.9,124.1,111.5,12.599999999999994,0.6,108.9,108.60000000000001,0.29999999999999716,0.30000000000000004,15.199999999999989,12.299999999999997,1
22200316,2022-11-30,NYK,MIL,0.5,119.7,118.60000000000001,1.0999999999999943,0.5,112.1,113.5,-1.4000000000000057,0.0,7.6000000000000085,2.5,0
22200328,2022-12-02,BOS,MIA,0.9,124.4,112.4,12.0,0.5,109.3,110.8,-1.5,0.4,15.100000000000009,13.5,0
22200341,2022-12-03,MIN,OKC,0.6,114.8,114.7,0.09999999999999432,0.4,119.1,121.5,-2.4000000000000057,0.19999999999999996,-4.299999999999997,2.5,0
22200337,2022-12-03,NYK,DAL,0.4,117.9,118.30000000000001,-0.4000000000000057,0.4,110.4,110.9,-0.5,0.0,7.5,0.09999999999999432,0
22200348,2022-12-04,NYK,CLE,0.4,114.4,115.9,-1.5,0.7,108.3,101.62,6.679999999999993,-0.29999999999999993,6.1000000000000085,-8.179999999999993,1
22200358,2022-12-05,DAL,PHX,0.4,110.8,109.7,1.0999999999999943,0.8,122.3,111.39999999999999,10.900000000000006,-0.4,-11.5,-9.800000000000011,1
22200362,2022-12-06,DEN,DAL,0.5,111.7,112.10000000000001,-0.4000000000000057,0.4,113.5,110.7,2.799999999999997,0.09999999999999998,-1.7999999999999972,-3.200000000000003,0
22200373,2022-12-07,PHX,BOS,0.7,120.4,112.5,7.900000000000006,0.8,121.0,111.5,9.5,-0.10000000000000009,-0.5999999999999943,-1.5999999999999943,0
22200386,2022-12-09,DAL,MIL,0.5,115.9,112.10000000000001,3.799999999999997,0.7,115.3,110.3,5.0,-0.19999999999999996,0.6000000000000085,-1.2000000000000028,0
22200390,2022-12-10,CLE,OKC,0.6,103.2,99.42,3.780000000000001,0.4,116.1,119.89999999999999,-3.799999999999997,0.19999999999999996,-12.899999999999991,7.579999999999998,1
22200405,2022-12-12,DAL,OKC,0.4,115.5,117.4,-1.9000000000000057,0.4,115.3,118.8,-3.5,0.0,0.20000000000000284,1.5999999999999943,1
22200419,2022-12-14,OKC,MIA,0.4,114.8,118.0,-3.200000000000003,0.6,107.2,108.4,-1.2000000000000028,-0.19999999999999996,7.599999999999994,-2.0,0
22200421,2022-12-14,DAL,CLE,0.5,116.4,116.30000000000001,0.09999999999999432,0.5,102.5,100.6,1.9000000000000057,0.0,13.900000000000006,-1.8000000000000114,0
22200435,2022-12-16,OKC,MIN,0.4,113.0,115.9,-2.9000000000000057,0.3,114.3,120.39999999999999,-6.099999999999994,0.10000000000000003,-1.2999999999999972,3.1999999999999886,0
22200440,2022-12-17,CLE,DAL,0.6,104.4,99.7,4.700000000000003,0.6,116.9,114.9,2.0,0.0,-12.5,2.700000000000003,1
22200456,2022-12-19,MIN,DAL,0.5,118.3,119.3,-1.0,0.5,115.2,113.60000000000001,1.5999999999999943,0.0,3.0999999999999943,-2.5999999999999943,1
22200473,2022-12-21,MIN,DAL,0.6,117.2,115.7,1.5,0.5,113.3,112.1,1.2000000000000028,0.09999999999999998,3.9000000000000057,0.29999999999999716,0
22200466,2022-12-21,CLE,MIL,0.7,106.5,101.0,5.5,0.7,114.7,111.5,3.200000000000003,0.0,-8.200000000000003,2.299999999999997,1
22200482,2022-12-23,BOS,MIN,0.4,109.5,110.3,-0.7999999999999972,0.5,116.2,116.0,0.20000000000000284,-0.09999999999999998,-6.700000000000003,-1.0,1
22200497,2022-12-25,DEN,PHX,0.6,115.9,115.10000000000001,0.7999999999999972,0.3,111.6,117.39999999999999,-5.799999999999997,0.3,4.300000000000011,6.599999999999994,1
22200495,2022-12-25,BOS,MIL,0.5,110.0,109.2,0.7999999999999972,0.6,111.9,111.80000000000001,0.09999999999999432,-0.09999999999999998,-1.9000000000000057,0.7000000000000028,1
22200500,2022-12-26,MIA,MIN,0.5,104.5,106.5,-2.0,0.5,114.3,114.6,-0.29999999999999716,0.0,-9.799999999999997,-1.7000000000000028,1
22200512,2022-12-27,DAL,NYK,0.5,110.6,111.5,-0.9000000000000057,0.7,116.4,105.10000000000001,11.299999999999997,-0.19999999999999996,-5.800000000000011,-12.200000000000003,1
22200535,2022-12-30,DEN,MIA,0.8,119.6,115.5,4.099999999999994,0.7,108.1,105.6,2.5,0.10000000000000009,11.5,1.5999999999999943,1
22200533,2022-12-30,MIL,MIN,0.4,111.5,116.1,-4.599999999999994,0.3,113.2,115.5,-2.299999999999997,0.10000000000000003,-1.7000000000000028,-2.299999999999997,1
22200549,2023-01-01,DEN,BOS,0.8,119.9,115.4,4.5,0.5,113.7,112.2,1.5,0.30000000000000004,6.200000000000003,3.0,1
22200557,2023-01-02,MIN,DEN,0.3,112.0,113.7,-1.7000000000000028,0.8,120.7,115.5,5.200000000000003,-0.5,-8.700000000000003,-6.900000000000006,1
22200550,2023-01-02,NYK,PHX,0.5,116.2,109.7,6.5,0.4,112.2,113.8,-1.5999999999999943,0.09999999999999998,4.0,8.099999999999994,1
22200562,2023-01-03,OKC,BOS,0.4,113.5,114.9,-1.4000000000000057,0.5,114.1,112.19999999999999,1.9000000000000057,-0.09999999999999998,-0.5999999999999943,-3.3000000000000114,1
22200565,2023-01-04,CLE,PHX,0.7,115.7,112.0,3.700000000000003,0.4,110.8,112.89999999999999,-2.0999999999999943,0.29999999999999993,4.900000000000006,5.799999999999997,1
22200577,2023-01-05,DAL,BOS,0.8,116.7,111.2,5.5,0.5,116.5,115.9,0.5999999999999943,0.30000000000000004,0.20000000000000284,4.900000000000006,0
22200588,2023-01-06,DEN,CLE,0.8,119.1,111.6,7.5,0.7,114.2,111.8,2.4000000000000057,0.10000000000000009,4.8999999999999915,5.099999999999994,1
22200589,2023-01-06,PHX,MIA,0.3,108.5,112.4,-3.9000000000000057,0.6,112.2,110.0,2.200000000000003,-0.3,-3.700000000000003,-6.1000000000000085,0
22200602,2023-01-08,OKC,DAL,0.6,119.5,115.9,3.5999999999999943,0.8,116.0,114.3,1.7000000000000028,-0.20000000000000007,3.5,1.8999999999999915,1
22200603,2023-01-08,PHX,CLE,0.2,106.3,111.39999999999999,-5.099999999999994,0.6,113.2,112.7,0.5,-0.39999999999999997,-6.900000000000006,-5.599999999999994,0
22200607,2023-01-09,NYK,MIL,0.5,114.2,108.5,5.700000000000003,0.4,111.9,119.30000000000001,-7.400000000000006,0.09999999999999998,2.299999999999997,13.100000000000009,0
22200611,2023-01-10,MIA,OKC,0.5,110.5,108.9,1.5999999999999943,0.6,120.0,115.9,4.099999999999994,-0.09999999999999998,-9.5,-2.5,1
22200624,2023-01-11,DEN,PHX,0.8,121.0,112.7,8.299999999999997,0.2,104.6,112.19999999999999,-7.599999999999994,0.6000000000000001,16.400000000000006,15.899999999999991,1
22200628,2023-01-12,MIA,MIL,0.6,111.4,108.7,2.700000000000003,0.5,111.0,117.2,-6.200000000000003,0.09999999999999998,0.4000000000000057,8.900000000000006,1
22200637,2023-01-13,MIN,PHX,0.4,114.2,115.5,-1.2999999999999972,0.2,104.3,112.3,-8.0,0.2,9.900000000000006,6.700000000000003,1
22200641,2023-01-14,MIA,MIL,0.7,111.4,107.80000000000001,3.5999999999999943,0.5,111.2,116.2,-5.0,0.19999999999999996,0.20000000000000284,8.599999999999994,1
22200645,2023-01-14,MIN,CLE,0.5,115.4,115.0,0.4000000000000057,0.5,114.1,115.0,-0.9000000000000057,0.0,1.3000000000000114,1.3000000000000114,1
22200676,2023-01-18,DEN,MIN,0.9,120.5,109.1,11.400000000000006,0.6,116.1,114.6,1.5,0.30000000000000004,4.400000000000006,9.900000000000006,1
22200686,2023-01-20,DAL,MIA,0.4,115.2,122.60000000000001,-7.400000000000006,0.7,111.8,106.0,5.799999999999997,-0.29999999999999993,3.4000000000000057,-13.200000000000003,1
22200695,2023-01-21,CLE,MIL,0.5,113.1,111.8,1.2999999999999972,0.6,111.5,114.2,-2.700000000000003,-0.09999999999999998,1.5999999999999943,4.0,1
22200702,2023-01-22,DEN,OKC,0.9,121.4,109.0,12.400000000000006,0.7,123.1,112.39999999999999,10.700000000000003,0.20000000000000007,-1.6999999999999886,1.7000000000000028,0
22200714,2023-01-24,MIA,BOS,0.6,107.2,104.8,2.4000000000000057,0.9,116.3,108.1,8.200000000000003,-0.30000000000000004,-9.099999999999994,-5.799999999999997,1
22200715,2023-01-24,NYK,CLE,0.5,115.0,116.1,-1.0999999999999943,0.5,110.0,108.6,1.4000000000000057,0.0,5.0,-2.5,1
22200723,2023-01-25,MIL,DEN,0.6,114.9,115.5,-0.5999999999999943,0.9,117.9,107.4,10.5,-0.30000000000000004,-3.0,-11.099999999999994,1
22200730,2023-01-26,BOS,NYK,0.8,113.4,108.4,5.0,0.5,113.8,115.0,-1.2000000000000028,0.30000000000000004,-0.3999999999999915,6.200000000000003,0
22200734,2023-01-26,PHX,DAL,0.5,110.7,113.8,-3.0999999999999943,0.3,115.9,120.0,-4.099999999999994,0.2,-5.200000000000003,1.0,0
22200739,2023-01-27,OKC,CLE,0.7,119.9,111.7,8.200000000000003,0.5,111.8,107.7,4.099999999999994,0.19999999999999996,8.100000000000009,4.1000000000000085,1
22200764,2023-01-31,CLE,MIA,0.5,111.4,107.4,4.0,0.7,108.3,106.0,2.299999999999997,-0.19999999999999996,3.1000000000000085,1.7000000000000028,0
22200780,2023-02-02,NYK,MIA,0.4,115.8,118.6,-2.799999999999997,0.7,107.1,104.6,2.5,-0.29999999999999993,8.700000000000003,-5.299999999999997,1
22200788,2023-02-03,BOS,PHX,0.7,116.2,109.3,6.900000000000006,0.6,112.8,113.8,-1.0,0.09999999999999998,3.4000000000000057,7.900000000000006,0
22200797,2023-02-04,MIL,MIA,0.8,122.2,115.60000000000001,6.599999999999994,0.6,106.7,105.0,1.7000000000000028,0.20000000000000007,15.5,4.8999999999999915,1
22200806,2023-02-05,MIN,DEN,0.6,116.2,114.2,2.0,0.7,117.8,111.2,6.599999999999994,-0.09999999999999998,-1.5999999999999943,-4.599999999999994,1
22200820,2023-02-07,DEN,MIN,0.6,115.4,112.7,2.700000000000003,0.7,117.2,111.8,5.400000000000006,-0.09999999999999998,-1.7999999999999972,-2.700000000000003,1
22200865,2023-02-13,DAL,MIN,0.6,114.4,112.2,2.200000000000003,0.6,117.9,116.10000000000001,1.7999999999999972,0.0,-3.5,0.4000000000000057,0
22200861,2023-02-13,MIA,DEN,0.7,106.4,105.30000000000001,1.0999999999999943,0.6,116.8,112.89999999999999,3.9000000000000057,0.09999999999999998,-10.399999999999991,-2.8000000000000114,0
22200869,2023-02-14,MIL,BOS,1.0,124.7,112.5,12.200000000000003,0.6,113.1,107.8,5.299999999999997,0.4,11.600000000000009,6.900000000000006,1
22200881,2023-02-15,DEN,DAL,0.6,118.1,113.89999999999999,4.200000000000003,0.6,113.9,111.9,2.0,0.0,4.199999999999989,2.200000000000003,1
22200886,2023-02-23,CLE,DEN,0.8,114.0,101.4,12.599999999999994,0.7,120.0,114.1,5.900000000000006,0.10000000000000009,-6.0,6.699999999999989,0
22200899,2023-02-24,PHX,OKC,0.7,113.1,110.69999999999999,2.4000000000000057,0.5,122.8,118.0,4.799999999999997,0.19999999999999996,-9.700000000000003,-2.3999999999999915,1
22200897,2023-02-24,MIL,MIA,1.0,123.3,112.1,11.200000000000003,0.5,107.9,109.0,-1.0999999999999943,0.5,15.399999999999991,12.299999999999997,1
22200910,2023-02-26,MIL,PHX,1.0,122.0,108.9,13.099999999999994,0.7,112.7,110.4,2.299999999999997,0.30000000000000004,9.299999999999997,10.799999999999997,1
22200921,2023-02-27,NYK,BOS,0.8,116.7,109.4,7.299999999999997,0.8,120.0,111.0,9.0,0.0,-3.299999999999997,-1.7000000000000028,1
22200935,2023-03-01,BOS,CLE,0.7,115.5,112.3,3.200000000000003,0.7,113.9,104.60000000000001,9.299999999999997,0.0,1.5999999999999943,-6.099999999999994,1
22200949,2023-03-03,MIA,NYK,0.4,104.7,111.4,-6.700000000000003,0.9,118.4,106.80000000000001,11.599999999999994,-0.5,-13.700000000000003,-18.299999999999997,0
22200962,2023-03-05,DAL,PHX,0.5,121.9,118.10000000000001,3.799999999999997,0.7,113.8,107.1,6.700000000000003,-0.19999999999999996,8.100000000000009,-2.9000000000000057,0
22200969,2023-03-05,BOS,NYK,0.7,117.2,114.60000000000001,2.5999999999999943,0.9,119.8,109.1,10.700000000000003,-0.20000000000000007,-2.5999999999999943,-8.100000000000009,0
22200971,2023-03-06,CLE,BOS,0.6,113.0,105.9,7.099999999999994,0.6,119.5,117.8,1.7000000000000028,0.0,-6.5,5.3999999999999915,1
22200987,2023-03-08,MIA,CLE,0.4,108.6,114.39999999999999,-5.799999999999997,0.6,113.5,108.8,4.700000000000003,-0.19999999999999996,-4.900000000000006,-10.5,0
22200990,2023-03-08,PHX,OKC,0.7,115.2,109.7,5.5,0.4,121.2,116.3,4.900000000000006,0.29999999999999993,-6.0,0.5999999999999943,1
22201000,2023-03-10,MIA,CLE,0.3,107.9,114.5,-6.599999999999994,0.6,112.1,108.1,4.0,-0.3,-4.199999999999989,-10.599999999999994,1
22201033,2023-03-14,PHX,MIL,0.6,117.5,111.7,5.799999999999997,0.8,123.7,115.0,8.700000000000003,-0.20000000000000007,-6.200000000000003,-2.9000000000000057,0
22201039,2023-03-15,MIN,BOS,0.5,115.6,115.8,-0.20000000000000284,0.5,116.9,116.0,0.9000000000000057,0.0,-1.3000000000000114,-1.1000000000000085,0
22201055,2023-03-18,NYK,DEN,0.7,118.4,112.2,6.200000000000003,0.5,115.7,115.0,0.7000000000000028,0.19999999999999996,2.700000000000003,5.5,1
22201064,2023-03-19,OKC,PHX,0.6,117.5,114.9,2.5999999999999943,0.6,116.8,112.1,4.700000000000003,0.0,0.7000000000000028,-2.1000000000000085,1
22201073,2023-03-20,NYK,MIN,0.7,117.2,112.60000000000001,4.599999999999994,0.4,115.3,116.7,-1.4000000000000057,0.29999999999999993,1.9000000000000057,6.0,0
22201084,2023-03-22,MIA,NYK,0.6,116.8,115.1,1.7000000000000028,0.6,119.7,117.2,2.5,0.0,-2.9000000000000057,-0.7999999999999972,1
22201109,2023-03-25,DEN,MIL,0.5,113.2,112.4,0.7999999999999972,0.8,124.9,116.0,8.900000000000006,-0.30000000000000004,-11.700000000000003,-8.100000000000009,1
22201144,2023-03-29,PHX,MIN,0.4,118.3,117.0,1.2999999999999972,0.5,117.6,119.0,-1.4000000000000057,-0.09999999999999998,0.7000000000000028,2.700000000000003,1
22201138,2023-03-29,NYK,MIA,0.4,116.5,115.8,0.7000000000000028,0.5,112.0,114.7,-2.700000000000003,-0.09999999999999998,4.5,3.4000000000000057,1
22201146,2023-03-30,MIL,BOS,0.7,126.1,119.5,6.599999999999994,0.7,120.5,108.8,11.700000000000003,0.0,5.599999999999994,-5.1000000000000085,0
22201154,2023-03-31,CLE,NYK,0.7,113.6,107.69999999999999,5.900000000000006,0.5,116.1,113.8,2.299999999999997,0.19999999999999996,-2.5,3.6000000000000085,0
22201160,2023-03-31,PHX,DEN,0.4,115.8,116.89999999999999,-1.0999999999999943,0.5,113.8,112.1,1.7000000000000028,-0.09999999999999998,2.0,-2.799999999999997,1
22201161,2023-04-01,MIA,DAL,0.5,111.2,114.4,-3.200000000000003,0.3,112.5,114.0,-1.5,0.2,-1.2999999999999972,-1.7000000000000028,1
22201172,2023-04-02,OKC,PHX,0.5,114.9,117.4,-2.5,0.5,113.9,113.4,0.5,0.0,1.0,-3.0,0
22201201,2023-04-06,PHX,DEN,0.7,116.6,110.69999999999999,5.900000000000006,0.6,109.6,108.0,1.5999999999999943,0.09999999999999998,7.0,4.300000000000011,1
22300065,2023-10-25,NYK,BOS,0.5,122.5,119.3,3.200000000000003,0.8,120.1,105.19999999999999,14.900000000000006,-0.30000000000000004,2.4000000000000057,-11.700000000000003,0
22300081,2023-10-27,CLE,OKC,0.7,113.2,109.5,3.700000000000003,0.5,118.3,115.8,2.5,0.19999999999999996,-5.099999999999994,1.2000000000000028,0
22300080,2023-10-27,BOS,MIA,0.8,117.7,104.7,13.0,0.6,112.1,111.0,1.0999999999999943,0.20000000000000007,5.6000000000000085,11.900000000000006,1
22300093,2023-10-28,MIN,MIA,0.6,112.4,111.0,1.4000000000000057,0.5,110.5,110.9,-0.4000000000000057,0.09999999999999998,1.9000000000000057,1.8000000000000114,1
22300095,2023-10-29,OKC,DEN,0.6,118.0,114.7,3.299999999999997,0.5,107.7,109.5,-1.7999999999999972,0.09999999999999998,10.299999999999997,5.099999999999994,0
22300107,2023-10-30,MIL,MIA,0.6,118.3,121.89999999999999,-3.5999999999999943,0.5,109.5,108.6,0.9000000000000057,0.09999999999999998,8.799999999999997,-4.5,1
22300112,2023-10-31,CLE,NYK,0.5,111.9,110.5,1.4000000000000057,0.6,118.2,113.9,4.299999999999997,-0.09999999999999998,-6.299999999999997,-2.8999999999999915,0
22300120,2023-11-01,NYK,CLE,0.6,115.4,111.5,3.9000000000000057,0.4,110.2,112.3,-2.0999999999999943,0.19999999999999996,5.200000000000003,6.0,0
22300123,2023-11-01,MIN,DEN,0.5,111.9,110.7,1.2000000000000028,0.6,111.1,107.39999999999999,3.700000000000003,-0.09999999999999998,0.8000000000000114,-2.5,1
22300006,2023-11-03,DEN,DAL,0.6,110.7,108.4,2.299999999999997,0.5,120.2,120.3,-0.09999999999999432,0.09999999999999998,-9.5,2.3999999999999915,1
22300002,2023-11-03,MIL,NYK,0.5,114.1,121.0,-6.900000000000006,0.5,114.2,111.8,2.4000000000000057,0.0,-0.10000000000000853,-9.300000000000011,1
22300154,2023-11-06,MIN,BOS,0.6,113.3,106.89999999999999,6.400000000000006,0.9,119.3,106.6,12.700000000000003,-0.30000000000000004,-6.0,-6.299999999999997,1
22300167,2023-11-08,OKC,CLE,0.6,117.6,115.3,2.299999999999997,0.5,107.9,108.2,-0.29999999999999716,0.09999999999999998,9.699999999999989,2.5999999999999943,1
22300185,2023-11-12,PHX,OKC,0.4,113.3,112.89999999999999,0.4000000000000057,0.6,116.3,114.39999999999999,1.9000000000000057,-0.19999999999999996,-3.0,-1.5,0
22300188,2023-11-13,BOS,NYK,0.8,120.2,107.5,12.700000000000003,0.5,112.2,107.0,5.200000000000003,0.30000000000000004,8.0,7.5,1
22300197,2023-11-15,PHX,MIN,0.4,111.8,112.1,-0.29999999999999716,0.8,111.9,102.9,9.0,-0.4,-0.10000000000000853,-9.299999999999997,1
22300205,2023-11-18,MIL,DAL,0.7,118.9,115.0,3.9000000000000057,0.7,123.0,118.5,4.5,0.0,-4.099999999999994,-0.5999999999999943,1
22300210,2023-11-19,CLE,DEN,0.5,110.5,111.3,-0.7999999999999972,0.7,114.2,107.3,6.900000000000006,-0.19999999999999996,-3.700000000000003,-7.700000000000003,1
22300221,2023-11-20,MIN,NYK,0.8,115.5,109.5,6.0,0.7,112.5,104.0,8.5,0.10000000000000009,3.0,-2.5,1
22300229,2023-11-22,CLE,MIA,0.7,114.4,110.7,3.700000000000003,0.8,112.5,107.6,4.900000000000006,-0.10000000000000009,1.9000000000000057,-1.2000000000000028,0
22300228,2023-11-22,BOS,MIL,0.7,113.3,106.6,6.700000000000003,0.8,123.0,116.0,7.0,-0.10000000000000009,-9.700000000000003,-0.29999999999999716,1
22300045,2023-11-24,NYK,MIA,0.6,111.6,106.6,5.0,0.9,114.9,106.30000000000001,8.599999999999994,-0.30000000000000004,-3.3000000000000114,-3.5999999999999943,1
22300247,2023-11-26,NYK,PHX,0.7,112.7,106.9,5.799999999999997,0.8,121.1,114.5,6.599999999999994,-0.10000000000000009,-8.399999999999991,-0.7999999999999972,0
22300056,2023-11-28,MIA,MIL,0.7,111.5,105.4,6.099999999999994,0.7,122.6,116.1,6.5,0.0,-11.099999999999994,-0.4000000000000057,0
22300058,2023-11-28,MIN,OKC,0.8,115.4,109.5,5.900000000000006,0.8,121.7,108.0,13.700000000000003,0.0,-6.299999999999997,-7.799999999999997,1
22300279,2023-12-01,PHX,DEN,0.7,119.6,114.89999999999999,4.700000000000003,0.5,112.5,113.1,-0.5999999999999943,0.19999999999999996,7.099999999999994,5.299999999999997,0
22300287,2023-12-02,DAL,OKC,0.5,116.5,119.0,-2.5,0.7,119.9,105.9,14.0,-0.19999999999999996,-3.4000000000000057,-16.5,0
22301201,2023-12-05,MIL,NYK,0.8,126.3,117.89999999999999,8.400000000000006,0.7,112.1,107.5,4.599999999999994,0.10000000000000009,14.200000000000003,3.8000000000000114,1
22301220,2023-12-08,MIA,CLE,0.5,116.8,113.5,3.299999999999997,0.7,112.1,110.0,2.0999999999999943,-0.19999999999999996,4.700000000000003,1.2000000000000028,0
22301227,2023-12-08,BOS,NYK,0.7,113.4,110.30000000000001,3.0999999999999943,0.7,114.5,110.7,3.799999999999997,0.0,-1.0999999999999943,-0.7000000000000028,1
22300305,2023-12-12,BOS,CLE,0.7,115.0,111.9,3.0999999999999943,0.6,109.7,109.4,0.29999999999999716,0.09999999999999998,5.299999999999997,2.799999999999997,1
22300321,2023-12-14,DAL,MIN,0.6,115.9,113.30000000000001,2.5999999999999943,0.8,112.5,104.8,7.700000000000003,-0.20000000000000007,3.4000000000000057,-5.1000000000000085,0
22300319,2023-12-14,BOS,CLE,0.7,116.2,112.7,3.5,0.5,108.8,109.5,-0.7000000000000028,0.19999999999999996,7.400000000000006,4.200000000000003,1
22300333,2023-12-15,PHX,NYK,0.5,112.1,110.89999999999999,1.2000000000000028,0.5,115.9,116.60000000000001,-0.7000000000000028,0.0,-3.8000000000000114,1.9000000000000057,0
22300340,2023-12-16,DEN,OKC,0.7,119.0,113.6,5.400000000000006,0.6,123.1,115.0,8.099999999999994,0.09999999999999998,-4.099999999999994,-2.6999999999999886,0
