game_id,game_date,season,matchup,team_id,team_abbr,team_name,win_loss,points,fg_pct,ft_pct,fg3_pct,assists,rebounds,turnovers,is_home,opponent_abbr
0022300869,2024-03-02,2022-23,LAL vs. DEN,1610612747,LAL,Los Angeles Lakers,L,114,0.528,0.727,0.414,33,31,7,1,DEN
0022300870,2024-03-02,2022-23,HOU @ PHX,1610612745,HOU,Houston Rockets,W,118,0.438,0.692,0.381,27,49,12,0,PHX
0022300869,2024-03-02,2022-23,DEN @ LAL,1610612743,DEN,Denver Nuggets,W,124,0.587,0.714,0.423,34,47,10,0,LAL
0022300868,2024-03-02,2022-23,MEM vs. POR,1610612763,MEM,Memphis Grizzlies,L,100,0.361,0.758,0.375,21,45,22,1,POR
0022300870,2024-03-02,2022-23,PHX vs. HOU,1610612756,PHX,Phoenix Suns,L,109,0.459,0.759,0.31,23,47,19,1,HOU
0022300868,2024-03-02,2022-23,POR @ MEM,1610612757,POR,Portland Trail Blazers,W,107,0.424,0.75,0.314,23,50,22,0,MEM
0022300866,2024-03-02,2022-23,ATL @ BKN,1610612737,ATL,Atlanta Hawks,L,102,0.425,0.739,0.324,23,42,11,0,BKN
0022300866,2024-03-02,2022-23,BKN vs. ATL,1610612751,BKN,Brooklyn Nets,W,114,0.466,0.773,0.469,28,45,10,1,ATL
0022300865,2024-03-01,2022-23,WAS @ LAC,1610612764,WAS,Washington Wizards,L,115,0.469,0.733,0.353,29,39,9,0,LAC
0022300860,2024-03-01,2022-23,TOR vs. GSW,1610612761,TOR,Toronto Raptors,L,105,0.432,0.647,0.267,31,47,14,1,GSW
0022300862,2024-03-01,2022-23,SAC @ MIN,1610612758,SAC,Sacramento Kings,W,124,0.5,0.542,0.379,29,45,7,0,MIN
0022300857,2024-03-01,2022-23,DET vs. CLE,1610612765,DET,Detroit Pistons,L,100,0.371,0.857,0.278,24,42,8,1,CLE
0022300857,2024-03-01,2022-23,CLE @ DET,1610612739,CLE,Cleveland Cavaliers,W,110,0.398,0.867,0.439,25,53,15,0,DET
0022300861,2024-03-01,2022-23,POR @ MEM,1610612757,POR,Portland Trail Blazers,W,122,0.522,0.813,0.419,31,46,14,0,MEM
0022300858,2024-03-01,2022-23,PHI vs. CHA,1610612755,PHI,Philadelphia 76ers,W,121,0.479,0.909,0.432,38,48,7,1,CHA
0022300860,2024-03-01,2022-23,GSW @ TOR,1610612744,GSW,Golden State Warriors,W,120,0.449,0.778,0.409,26,56,14,0,TOR
0022300863,2024-03-01,2022-23,IND @ NOP,1610612754,IND,Indiana Pacers,L,102,0.421,0.667,0.313,25,44,16,0,NOP
0022300859,2024-03-01,2022-23,DAL @ BOS,1610612742,DAL,Dallas Mavericks,L,110,0.468,0.722,0.265,20,42,7,0,BOS
0022300859,2024-03-01,2022-23,BOS vs. DAL,1610612738,BOS,Boston Celtics,W,138,0.553,1.0,0.488,33,47,9,1,DAL
0022300865,2024-03-01,2022-23,LAC vs. WAS,1610612746,LAC,LA Clippers,W,140,0.574,0.76,0.406,32,49,8,1,WAS
0022300864,2024-03-01,2022-23,CHI vs. MIL,1610612741,CHI,Chicago Bulls,L,97,0.419,0.875,0.407,25,44,12,1,MIL
0022300863,2024-03-01,2022-23,NOP vs. IND,1610612740,NOP,New Orleans Pelicans,W,129,0.558,0.692,0.469,25,47,17,1,IND
0022300862,2024-03-01,2022-23,MIN vs. SAC,1610612750,MIN,Minnesota Timberwolves,L,120,0.494,0.75,0.387,29,44,12,1,SAC
0022300864,2024-03-01,2022-23,MIL @ CHI,1610612749,MIL,Milwaukee Bucks,W,113,0.43,0.75,0.326,22,49,7,0,CHI
0022300858,2024-03-01,2022-23,CHA @ PHI,1610612766,CHA,Charlotte Hornets,L,114,0.512,0.824,0.424,24,32,5,0,PHI
0022300861,2024-03-01,2022-23,MEM vs. POR,1610612763,MEM,Memphis Grizzlies,L,92,0.443,0.591,0.375,15,30,21,1,POR
0022300854,2024-02-29,2022-23,PHX vs. HOU,1610612756,PHX,Phoenix Suns,W,110,0.404,0.676,0.351,20,51,14,1,HOU
0022300853,2024-02-29,2022-23,SAS vs. OKC,1610612759,SAS,San Antonio Spurs,W,132,0.527,0.85,0.487,39,45,11,1,OKC
0022300856,2024-02-29,2022-23,LAL vs. WAS,1610612747,LAL,Los Angeles Lakers,W,134,0.525,0.833,0.348,30,45,11,1,WAS
0022300850,2024-02-29,2022-23,UTA @ ORL,1610612762,UTA,Utah Jazz,L,107,0.425,0.821,0.432,25,37,13,0,ORL
0022300852,2024-02-29,2022-23,NYK vs. GSW,1610612752,NYK,New York Knicks,L,99,0.368,0.708,0.308,23,56,12,1,GSW
0022300854,2024-02-29,2022-23,HOU @ PHX,1610612745,HOU,Houston Rockets,L,105,0.333,0.903,0.244,14,58,12,0,PHX
0022300849,2024-02-29,2022-23,MIL @ CHA,1610612749,MIL,Milwaukee Bucks,W,111,0.453,0.85,0.41,21,44,7,0,CHA
0022300851,2024-02-29,2022-23,BKN vs. ATL,1610612751,BKN,Brooklyn Nets,W,124,0.511,0.769,0.478,30,43,9,1,ATL
0022300853,2024-02-29,2022-23,OKC @ SAS,1610612760,OKC,Oklahoma City Thunder,L,118,0.494,0.955,0.29,20,37,10,0,SAS
0022300851,2024-02-29,2022-23,ATL @ BKN,1610612737,ATL,Atlanta Hawks,L,97,0.43,0.714,0.286,18,39,11,0,BKN
0022300856,2024-02-29,2022-23,WAS @ LAL,1610612764,WAS,Washington Wizards,L,131,0.51,0.833,0.415,35,45,15,0,LAL
0022300850,2024-02-29,2022-23,ORL vs. UTA,1610612753,ORL,Orlando Magic,W,115,0.545,0.677,0.333,27,45,15,1,UTA
0022300855,2024-02-29,2022-23,DEN vs. MIA,1610612743,DEN,Denver Nuggets,W,103,0.429,0.905,0.353,22,41,15,1,MIA
0022300855,2024-02-29,2022-23,MIA @ DEN,1610612748,MIA,Miami Heat,L,97,0.422,0.833,0.269,21,45,14,0,DEN
0022300849,2024-02-29,2022-23,CHA vs. MIL,1610612766,CHA,Charlotte Hornets,L,99,0.439,0.75,0.308,24,42,13,1,MIL
0022300852,2024-02-29,2022-23,GSW @ NYK,1610612744,GSW,Golden State Warriors,W,110,0.449,0.5,0.318,26,53,11,0,NYK
0022300844,2024-02-28,2022-23,DAL @ TOR,1610612742,DAL,Dallas Mavericks,W,136,0.542,0.81,0.349,32,50,14,0,TOR
0022300846,2024-02-28,2022-23,CLE @ CHI,1610612739,CLE,Cleveland Cavaliers,L,123,0.433,0.579,0.407,37,39,12,0,CHI
0022300843,2024-02-28,2022-23,IND vs. NOP,1610612754,IND,Indiana Pacers,W,123,0.49,1.0,0.368,34,50,8,1,NOP
0022300847,2024-02-28,2022-23,SAC @ DEN,1610612758,SAC,Sacramento Kings,L,96,0.4,0.615,0.343,28,43,14,0,DEN
0022300844,2024-02-28,2022-23,TOR vs. DAL,1610612761,TOR,Toronto Raptors,L,125,0.469,0.667,0.371,34,44,11,1,DAL
0022300846,2024-02-28,2022-23,CHI vs. CLE,1610612741,CHI,Chicago Bulls,W,132,0.4,0.816,0.351,29,74,16,1,CLE
0022300847,2024-02-28,2022-23,DEN vs. SAC,1610612743,DEN,Denver Nuggets,W,117,0.535,0.909,0.429,35,43,15,1,SAC
0022300845,2024-02-28,2022-23,MIN vs. MEM,1610612750,MIN,Minnesota Timberwolves,W,110,0.494,0.818,0.4,29,39,13,1,MEM
0022300848,2024-02-28,2022-23,LAC vs. LAL,1610612746,LAC,LA Clippers,L,112,0.506,0.75,0.27,29,36,12,1,LAL
0022300848,2024-02-28,2022-23,LAL @ LAC,1610612747,LAL,Los Angeles Lakers,W,116,0.547,0.8,0.389,28,39,15,0,LAC
0022300843,2024-02-28,2022-23,NOP @ IND,1610612740,NOP,New Orleans Pelicans,L,114,0.467,0.826,0.379,26,40,10,0,IND
0022300845,2024-02-28,2022-23,MEM @ MIN,1610612763,MEM,Memphis Grizzlies,L,101,0.387,0.9,0.297,23,50,14,0,MIN
0022300841,2024-02-27,2022-23,HOU @ OKC,1610612745,HOU,Houston Rockets,L,95,0.389,0.667,0.231,22,46,15,0,OKC
0022300839,2024-02-27,2022-23,CHI vs. DET,1610612741,CHI,Chicago Bulls,L,95,0.398,0.833,0.069,22,39,6,1,DET
0022300842,2024-02-27,2022-23,MIA @ POR,1610612748,MIA,Miami Heat,W,106,0.529,0.692,0.538,29,34,18,0,POR
0022300835,2024-02-27,2022-23,UTA @ ATL,1610612762,UTA,Utah Jazz,L,97,0.372,0.842,0.289,24,43,17,0,ATL
0022300837,2024-02-27,2022-23,NYK vs. NOP,1610612752,NYK,New York Knicks,L,92,0.373,0.696,0.304,27,38,11,1,NOP
0022300840,2024-02-27,2022-23,MIL vs. CHA,1610612749,MIL,Milwaukee Bucks,W,123,0.517,0.833,0.4,29,51,9,1,CHA
0022300836,2024-02-27,2022-23,PHI @ BOS,1610612755,PHI,Philadelphia 76ers,L,99,0.394,0.917,0.333,20,28,9,0,BOS
0022300838,2024-02-27,2022-23,MIN vs. SAS,1610612750,MIN,Minnesota Timberwolves,W,114,0.462,0.882,0.419,28,46,14,1,SAS
0022300833,2024-02-27,2022-23,ORL vs. BKN,1610612753,ORL,Orlando Magic,W,108,0.527,0.84,0.36,20,38,17,1,BKN
0022300833,2024-02-27,2022-23,BKN @ ORL,1610612751,BKN,Brooklyn Nets,L,81,0.392,0.786,0.258,18,35,20,0,ORL
0022300832,2024-02-27,2022-23,CLE vs. DAL,1610612739,CLE,Cleveland Cavaliers,W,121,0.53,0.722,0.5,35,47,16,1,DAL
0022300832,2024-02-27,2022-23,DAL @ CLE,1610612742,DAL,Dallas Mavericks,L,119,0.527,0.6,0.424,23,36,5,0,CLE
0022300835,2024-02-27,2022-23,ATL vs. UTA,1610612737,ATL,Atlanta Hawks,W,124,0.495,0.87,0.375,27,55,17,1,UTA
0022300841,2024-02-27,2022-23,OKC vs. HOU,1610612760,OKC,Oklahoma City Thunder,W,112,0.473,0.778,0.37,19,55,13,1,HOU
0022300840,2024-02-27,2022-23,CHA @ MIL,1610612766,CHA,Charlotte Hornets,L,85,0.37,0.824,0.275,24,37,13,0,MIL
0022300842,2024-02-27,2022-23,POR vs. MIA,1610612757,POR,Portland Trail Blazers,L,96,0.407,0.842,0.323,24,40,17,1,MIA
0022300834,2024-02-27,2022-23,WAS vs. GSW,1610612764,WAS,Washington Wizards,L,112,0.495,0.8,0.343,34,41,20,1,GSW
0022300836,2024-02-27,2022-23,BOS vs. PHI,1610612738,BOS,Boston Celtics,W,117,0.527,0.919,0.227,21,56,14,1,PHI
0022300834,2024-02-27,2022-23,GSW @ WAS,1610612744,GSW,Golden State Warriors,W,123,0.5,0.727,0.457,39,44,18,0,WAS
0022300838,2024-02-27,2022-23,SAS @ MIN,1610612759,SAS,San Antonio Spurs,L,105,0.476,0.733,0.39,28,41,22,0,MIN
0022300837,2024-02-27,2022-23,NOP @ NYK,1610612740,NOP,New Orleans Pelicans,W,115,0.506,0.826,0.529,23,44,14,0,NYK
0022300839,2024-02-27,2022-23,DET @ CHI,1610612765,DET,Detroit Pistons,W,105,0.493,0.739,0.378,22,47,18,0,CHI
0022300831,2024-02-26,2022-23,SAC vs. MIA,1610612758,SAC,Sacramento Kings,L,110,0.529,0.583,0.406,30,41,15,1,MIA
0022300828,2024-02-26,2022-23,DET @ NYK,1610612765,DET,Detroit Pistons,L,111,0.481,0.808,0.467,25,42,17,0,NYK
0022300830,2024-02-26,2022-23,MEM vs. BKN,1610612763,MEM,Memphis Grizzlies,L,86,0.387,0.808,0.269,16,40,14,1,BKN
0022300828,2024-02-26,2022-23,NYK vs. DET,1610612752,NYK,New York Knicks,W,113,0.446,0.762,0.385,31,44,14,1,DET
0022300829,2024-02-26,2022-23,TOR @ IND,1610612761,TOR,Toronto Raptors,W,130,0.552,0.706,0.429,35,45,11,0,IND
0022300831,2024-02-26,2022-23,MIA @ SAC,1610612748,MIA,Miami Heat,W,121,0.517,0.8,0.367,27,39,11,0,SAC
0022300829,2024-02-26,2022-23,IND vs. TOR,1610612754,IND,Indiana Pacers,L,122,0.46,0.739,0.31,27,43,10,1,TOR
0022300830,2024-02-26,2022-23,BKN @ MEM,1610612751,BKN,Brooklyn Nets,W,111,0.489,0.571,0.357,32,46,8,0,MEM
0022300826,2024-02-25,2022-23,CHA @ POR,1610612766,CHA,Charlotte Hornets,W,93,0.493,0.706,0.292,24,41,14,0,POR
0022300822,2024-02-25,2022-23,OKC @ HOU,1610612760,OKC,Oklahoma City Thunder,W,123,0.474,0.933,0.486,30,48,9,0,HOU
0022300826,2024-02-25,2022-23,POR vs. CHA,1610612757,POR,Portland Trail Blazers,L,80,0.347,0.688,0.094,14,56,15,1,CHA
0022300820,2024-02-25,2022-23,WAS vs. CLE,1610612764,WAS,Washington Wizards,L,105,0.444,0.722,0.3,29,40,9,1,CLE
0022300819,2024-02-25,2022-23,IND vs. DAL,1610612754,IND,Indiana Pacers,W,133,0.559,0.882,0.389,38,46,12,1,DAL
0022300827,2024-02-25,2022-23,SAC @ LAC,1610612758,SAC,Sacramento Kings,W,123,0.495,0.818,0.405,29,41,10,0,LAC
0022300825,2024-02-25,2022-23,UTA vs. SAS,1610612762,UTA,Utah Jazz,W,128,0.511,0.864,0.486,36,38,17,1,SAS
0022300817,2024-02-25,2022-23,PHI vs. MIL,1610612755,PHI,Philadelphia 76ers,L,98,0.371,0.909,0.348,24,41,10,1,MIL
0022300818,2024-02-25,2022-23,PHX vs. LAL,1610612756,PHX,Phoenix Suns,W,123,0.473,0.947,0.425,32,51,12,1,LAL
0022300824,2024-02-25,2022-23,GSW vs. DEN,1610612744,GSW,Golden State Warriors,L,103,0.432,0.759,0.324,27,42,17,1,DEN
0022300821,2024-02-25,2022-23,ATL vs. ORL,1610612737,ATL,Atlanta Hawks,W,109,0.456,0.882,0.414,31,44,9,1,ORL
0022300823,2024-02-25,2022-23,NOP vs. CHI,1610612740,NOP,New Orleans Pelicans,L,106,0.455,0.714,0.39,25,49,19,1,CHI
0022300818,2024-02-25,2022-23,LAL @ PHX,1610612747,LAL,Los Angeles Lakers,L,113,0.522,0.5,0.429,28,34,10,0,PHX
0022300820,2024-02-25,2022-23,CLE @ WAS,1610612739,CLE,Cleveland Cavaliers,W,114,0.506,0.741,0.313,35,47,10,0,WAS
0022300825,2024-02-25,2022-23,SAS @ UTA,1610612759,SAS,San Antonio Spurs,L,109,0.462,0.632,0.419,34,46,20,0,UTA
0022300823,2024-02-25,2022-23,CHI @ NOP,1610612741,CHI,Chicago Bulls,W,114,0.432,0.905,0.325,29,49,9,0,NOP
0022300817,2024-02-25,2022-23,MIL @ PHI,1610612749,MIL,Milwaukee Bucks,W,119,0.544,0.833,0.486,32,47,18,0,PHI
0022300824,2024-02-25,2022-23,DEN @ GSW,1610612743,DEN,Denver Nuggets,W,119,0.489,0.846,0.344,29,45,10,0,GSW
0022300822,2024-02-25,2022-23,HOU vs. OKC,1610612745,HOU,Houston Rockets,L,110,0.409,0.783,0.39,18,50,18,1,OKC
0022300827,2024-02-25,2022-23,LAC vs. SAC,1610612746,LAC,LA Clippers,L,107,0.488,0.95,0.296,23,39,15,1,SAC
0022300819,2024-02-25,2022-23,DAL @ IND,1610612742,DAL,Dallas Mavericks,L,111,0.471,0.714,0.452,15,38,15,0,IND
0022300821,2024-02-25,2022-23,ORL @ ATL,1610612753,ORL,Orlando Magic,L,92,0.417,0.444,0.368,23,51,18,0,ATL
0022300814,2024-02-24,2022-23,DET vs. ORL,1610612765,DET,Detroit Pistons,L,109,0.506,0.692,0.452,29,36,12,1,ORL
0022300816,2024-02-24,2022-23,BOS @ NYK,1610612738,BOS,Boston Celtics,W,116,0.568,0.75,0.429,27,36,7,0,NYK
0022300814,2024-02-24,2022-23,ORL @ DET,1610612753,ORL,Orlando Magic,W,112,0.494,0.667,0.5,25,46,10,0,DET
0022300816,2024-02-24,2022-23,NYK vs. BOS,1610612752,NYK,New York Knicks,L,102,0.451,0.938,0.342,21,39,13,1,BOS
0022300815,2024-02-24,2022-23,MIN vs. BKN,1610612750,MIN,Minnesota Timberwolves,W,101,0.429,0.739,0.316,22,51,12,1,BKN
0022300815,2024-02-24,2022-23,BKN @ MIN,1610612751,BKN,Brooklyn Nets,L,86,0.337,0.909,0.171,20,56,11,0,MIN
0022300810,2024-02-23,2022-23,MIA @ NOP,1610612748,MIA,Miami Heat,W,106,0.463,0.68,0.448,20,46,14,0,NOP
0022300809,2024-02-23,2022-23,OKC vs. WAS,1610612760,OKC,Oklahoma City Thunder,W,147,0.598,0.81,0.5,30,56,15,1,WAS
0022300812,2024-02-23,2022-23,POR vs. DEN,1610612757,POR,Portland Trail Blazers,L,112,0.455,0.667,0.32,25,45,10,1,DEN
0022300806,2024-02-23,2022-23,PHX @ HOU,1610612756,PHX,Phoenix Suns,L,110,0.4,0.771,0.226,23,58,10,0,HOU
0022300811,2024-02-23,2022-23,GSW vs. CHA,1610612744,GSW,Golden State Warriors,W,97,0.427,0.8,0.31,28,53,21,1,CHA
0022300805,2024-02-23,2022-23,CLE @ PHI,1610612739,CLE,Cleveland Cavaliers,L,97,0.425,0.677,0.296,24,43,10,0,PHI
0022300807,2024-02-23,2022-23,LAC @ MEM,1610612746,LAC,LA Clippers,W,101,0.44,0.882,0.375,20,51,20,0,MEM
0022300809,2024-02-23,2022-23,WAS @ OKC,1610612764,WAS,Washington Wizards,L,106,0.394,0.714,0.237,20,43,14,0,OKC
0022300810,2024-02-23,2022-23,NOP vs. MIA,1610612740,NOP,New Orleans Pelicans,L,95,0.375,0.769,0.219,20,54,11,1,MIA
0022300807,2024-02-23,2022-23,MEM vs. LAC,1610612763,MEM,Memphis Grizzlies,L,95,0.418,0.688,0.229,26,41,12,1,LAC
0022300811,2024-02-23,2022-23,CHA @ GSW,1610612766,CHA,Charlotte Hornets,L,84,0.364,0.818,0.282,21,43,18,0,GSW
0022300808,2024-02-23,2022-23,MIN vs. MIL,1610612750,MIN,Minnesota Timberwolves,L,107,0.439,0.615,0.371,23,52,13,1,MIL
0022300804,2024-02-23,2022-23,TOR @ ATL,1610612761,TOR,Toronto Raptors,W,123,0.49,1.0,0.385,37,47,11,0,ATL
0022300804,2024-02-23,2022-23,ATL vs. TOR,1610612737,ATL,Atlanta Hawks,L,121,0.434,0.708,0.308,27,54,9,1,TOR
0022300808,2024-02-23,2022-23,MIL @ MIN,1610612749,MIL,Milwaukee Bucks,W,112,0.471,0.68,0.351,24,47,10,0,MIN
0022300813,2024-02-23,2022-23,LAL vs. SAS,1610612747,LAL,Los Angeles Lakers,W,123,0.516,0.778,0.407,28,46,12,1,SAS
0022300805,2024-02-23,2022-23,PHI vs. CLE,1610612755,PHI,Philadelphia 76ers,W,104,0.444,0.8,0.414,20,51,9,1,CLE
0022300806,2024-02-23,2022-23,HOU vs. PHX,1610612745,HOU,Houston Rockets,W,114,0.398,0.735,0.333,25,54,14,1,PHX
0022300812,2024-02-23,2022-23,DEN @ POR,1610612743,DEN,Denver Nuggets,W,127,0.588,0.636,0.394,38,45,12,0,POR
0022300813,2024-02-23,2022-23,SAS @ LAL,1610612759,SAS,San Antonio Spurs,L,118,0.438,0.826,0.395,33,47,14,0,LAL
0022300802,2024-02-22,2022-23,LAL @ GSW,1610612747,LAL,Los Angeles Lakers,L,110,0.489,0.667,0.286,28,41,11,0,GSW
0022300801,2024-02-22,2022-23,CHA @ UTA,1610612766,CHA,Charlotte Hornets,W,115,0.435,0.682,0.476,28,42,9,0,UTA
0022300798,2024-02-22,2022-23,NOP vs. HOU,1610612740,NOP,New Orleans Pelicans,W,127,0.521,0.611,0.39,35,43,13,1,HOU
0022300796,2024-02-22,2022-23,PHX @ DAL,1610612756,PHX,Phoenix Suns,L,113,0.482,0.75,0.417,20,41,16,0,DAL
0022300795,2024-02-22,2022-23,TOR vs. BKN,1610612761,TOR,Toronto Raptors,W,121,0.488,0.833,0.452,24,45,10,1,BKN
0022300802,2024-02-22,2022-23,GSW vs. LAL,1610612744,GSW,Golden State Warriors,W,128,0.467,0.857,0.39,32,48,9,1,LAL
0022300800,2024-02-22,2022-23,DEN vs. WAS,1610612743,DEN,Denver Nuggets,W,130,0.554,0.733,0.226,41,60,16,1,WAS
0022300803,2024-02-22,2022-23,SAS @ SAC,1610612759,SAS,San Antonio Spurs,L,122,0.51,0.688,0.44,37,42,8,0,SAC
0022300801,2024-02-22,2022-23,UTA vs. CHA,1610612762,UTA,Utah Jazz,L,107,0.43,0.889,0.231,26,54,19,1,CHA
0022300799,2024-02-22,2022-23,LAC @ OKC,1610612746,LAC,LA Clippers,L,107,0.452,0.846,0.375,27,42,14,0,OKC
0022300794,2024-02-22,2022-23,PHI vs. NYK,1610612755,PHI,Philadelphia 76ers,L,96,0.44,0.857,0.345,23,38,18,1,NYK
0022300792,2024-02-22,2022-23,CLE vs. ORL,1610612739,CLE,Cleveland Cavaliers,L,109,0.557,0.808,0.455,31,33,17,1,ORL
0022300803,2024-02-22,2022-23,SAC vs. SAS,1610612758,SAC,Sacramento Kings,W,127,0.559,0.714,0.394,29,42,10,1,SAS
0022300797,2024-02-22,2022-23,CHI vs. BOS,1610612741,CHI,Chicago Bulls,L,112,0.468,0.875,0.357,30,45,13,1,BOS
0022300798,2024-02-22,2022-23,HOU @ NOP,1610612745,HOU,Houston Rockets,L,105,0.439,0.643,0.366,27,44,22,0,NOP
0022300792,2024-02-22,2022-23,ORL @ CLE,1610612753,ORL,Orlando Magic,W,116,0.512,0.889,0.56,26,33,13,0,CLE
0022300799,2024-02-22,2022-23,OKC vs. LAC,1610612760,OKC,Oklahoma City Thunder,W,129,0.556,0.706,0.486,24,44,12,1,LAC
0022300793,2024-02-22,2022-23,IND vs. DET,1610612754,IND,Indiana Pacers,W,129,0.532,0.842,0.433,36,42,13,1,DET
0022300794,2024-02-22,2022-23,NYK @ PHI,1610612752,NYK,New York Knicks,W,110,0.481,0.704,0.441,24,45,15,0,PHI
0022300800,2024-02-22,2022-23,WAS @ DEN,1610612764,WAS,Washington Wizards,L,110,0.385,0.565,0.447,30,40,14,0,DEN
0022300797,2024-02-22,2022-23,BOS @ CHI,1610612738,BOS,Boston Celtics,W,129,0.542,0.762,0.489,27,36,13,0,CHI
0022300793,2024-02-22,2022-23,DET @ IND,1610612765,DET,Detroit Pistons,L,115,0.528,0.5,0.4,27,41,15,0,IND
0022300795,2024-02-22,2022-23,BKN @ TOR,1610612751,BKN,Brooklyn Nets,L,93,0.413,0.727,0.297,19,39,19,0,TOR
0022300796,2024-02-22,2022-23,DAL vs. PHX,1610612742,DAL,Dallas Mavericks,W,123,0.478,0.857,0.432,24,39,10,1,PHX
0022300790,2024-02-15,2022-23,MIL @ MEM,1610612749,MIL,Milwaukee Bucks,L,110,0.467,0.75,0.25,24,44,13,0,MEM
0022300791,2024-02-15,2022-23,POR vs. MIN,1610612757,POR,Portland Trail Blazers,L,91,0.373,0.7,0.276,18,35,15,1,MIN
0022300576,2024-02-15,2022-23,UTA vs. GSW,1610612762,UTA,Utah Jazz,L,137,0.462,0.906,0.449,33,48,16,1,GSW
0022300790,2024-02-15,2022-23,MEM vs. MIL,1610612763,MEM,Memphis Grizzlies,W,113,0.53,0.632,0.5,30,40,16,1,MIL
0022300576,2024-02-15,2022-23,GSW @ UTA,1610612744,GSW,Golden State Warriors,W,140,0.533,0.786,0.476,42,41,13,0,UTA
0022300791,2024-02-15,2022-23,MIN @ POR,1610612750,MIN,Minnesota Timberwolves,W,128,0.517,0.926,0.367,24,52,13,0,POR
0022300777,2024-02-14,2022-23,ATL @ CHA,1610612737,ATL,Atlanta Hawks,L,99,0.404,0.9,0.237,23,45,16,0,CHA
0022300787,2024-02-14,2022-23,DET @ PHX,1610612765,DET,Detroit Pistons,L,100,0.384,0.636,0.27,26,48,19,0,PHX
0022300787,2024-02-14,2022-23,PHX vs. DET,1610612756,PHX,Phoenix Suns,W,116,0.455,0.818,0.323,28,54,23,1,DET
0022300782,2024-02-14,2022-23,TOR vs. IND,1610612761,TOR,Toronto Raptors,L,125,0.51,0.731,0.231,30,56,15,1,IND
0022300782,2024-02-14,2022-23,IND @ TOR,1610612754,IND,Indiana Pacers,W,127,0.485,0.696,0.415,32,39,8,0,TOR
0022300789,2024-02-14,2022-23,LAC @ GSW,1610612746,LAC,LA Clippers,W,130,0.5,0.784,0.342,28,48,12,0,GSW
0022300779,2024-02-14,2022-23,PHI vs. MIA,1610612755,PHI,Philadelphia 76ers,L,104,0.477,0.75,0.286,29,39,14,1,MIA
0022300784,2024-02-14,2022-23,WAS @ NOP,1610612764,WAS,Washington Wizards,L,126,0.478,0.85,0.467,35,42,19,0,NOP
0022300789,2024-02-14,2022-23,GSW vs. LAC,1610612744,GSW,Golden State Warriors,L,125,0.456,0.722,0.383,34,47,9,1,LAC
0022300785,2024-02-14,2022-23,DAL vs. SAS,1610612742,DAL,Dallas Mavericks,W,116,0.533,0.7,0.367,28,55,15,1,SAS
0022300785,2024-02-14,2022-23,SAS @ DAL,1610612759,SAS,San Antonio Spurs,L,93,0.36,0.733,0.25,29,44,11,0,DAL
0022300783,2024-02-14,2022-23,HOU @ MEM,1610612745,HOU,Houston Rockets,L,113,0.412,0.643,0.306,20,56,9,0,MEM
0022300781,2024-02-14,2022-23,CLE vs. CHI,1610612739,CLE,Cleveland Cavaliers,W,108,0.482,0.762,0.324,31,36,8,1,CHI
0022300777,2024-02-14,2022-23,CHA vs. ATL,1610612766,CHA,Charlotte Hornets,W,122,0.494,0.95,0.405,27,46,12,1,ATL
0022300783,2024-02-14,2022-23,MEM vs. HOU,1610612763,MEM,Memphis Grizzlies,W,121,0.494,0.683,0.429,27,46,11,1,HOU
0022300788,2024-02-14,2022-23,LAL @ UTA,1610612747,LAL,Los Angeles Lakers,W,138,0.571,0.833,0.452,34,37,9,0,UTA
0022300788,2024-02-14,2022-23,UTA vs. LAL,1610612762,UTA,Utah Jazz,L,122,0.485,0.769,0.311,29,44,13,1,LAL
0022300778,2024-02-14,2022-23,NYK @ ORL,1610612752,NYK,New York Knicks,L,100,0.417,0.792,0.379,15,34,10,0,ORL
0022300778,2024-02-14,2022-23,ORL vs. NYK,1610612753,ORL,Orlando Magic,W,118,0.632,0.909,0.462,25,34,12,1,NYK
0022300786,2024-02-14,2022-23,DEN vs. SAC,1610612743,DEN,Denver Nuggets,L,98,0.393,0.864,0.346,27,45,12,1,SAC
0022300780,2024-02-14,2022-23,BOS vs. BKN,1610612738,BOS,Boston Celtics,W,136,0.571,0.833,0.489,32,51,8,1,BKN
0022300780,2024-02-14,2022-23,BKN @ BOS,1610612751,BKN,Brooklyn Nets,L,86,0.383,0.933,0.323,27,31,11,0,BOS
0022300781,2024-02-14,2022-23,CHI @ CLE,1610612741,CHI,Chicago Bulls,L,105,0.458,0.882,0.424,18,44,14,0,CLE
0022300786,2024-02-14,2022-23,SAC @ DEN,1610612758,SAC,Sacramento Kings,W,102,0.438,0.789,0.273,21,48,14,0,DEN
0022300779,2024-02-14,2022-23,MIA @ PHI,1610612748,MIA,Miami Heat,W,109,0.477,0.933,0.314,27,43,13,0,PHI
0022300784,2024-02-14,2022-23,NOP vs. WAS,1610612740,NOP,New Orleans Pelicans,W,133,0.562,0.793,0.313,36,39,10,1,WAS
0022300771,2024-02-13,2022-23,BOS @ BKN,1610612738,BOS,Boston Celtics,W,118,0.518,0.739,0.405,31,39,13,0,BKN
0022300775,2024-02-13,2022-23,MIN @ POR,1610612750,MIN,Minnesota Timberwolves,W,121,0.464,0.882,0.394,24,41,12,0,POR
0022300772,2024-02-13,2022-23,OKC @ ORL,1610612760,OKC,Oklahoma City Thunder,W,127,0.548,0.917,0.406,28,31,11,0,ORL
